,logFC,AveExpr,t,P.Value,adj.P.Val,B
IFIT2,-0.7743628546418995,4.166072489939736,-1.6623712001083206,0.09814714929993291,0.4892351955194278,-4.82741389578573
CD28,-1.3122641828368211,1.1057392237463122,-1.6627163234363727,0.09807791104516436,0.4890285193602843,-4.414763808313745
ZNF506,-0.4499496124570155,3.9642895675655003,-1.6641375410317851,0.09779320241234114,0.48774705996364814,-4.792955373092571
STAR,-0.9000956969179125,-1.4550468825894924,-1.6646399563077596,0.09769271436402749,0.48774705996364814,-4.314636162494565
FCRL1,-2.3799659526587185,-1.7407657768441303,-1.664703136994377,0.0976800834895115,0.48774705996364814,-4.308451707726039
AP2A2,-0.27549994738002237,6.393424763534996,-1.6647330123021982,0.0976741113746786,0.48774705996364814,-4.972713920851101
KCND1,-0.5941369064389055,2.800734015750316,-1.6651073722342986,0.09759930124956914,0.48774705996364814,-4.595884265251961
PLXNC1,-1.331936364935228,3.3958315478927052,-1.665112610622846,0.09759825476510112,0.48774705996364814,-4.693281290994664
GGA1,-0.37169384989852094,5.889926473926834,-1.665726061877873,0.09747576676085686,0.4876835321374384,-4.969180705385464
MGEA5,-0.2963220287720816,7.086367582029221,-1.6661867313701677,0.09738386620427886,0.4873622366095889,-4.951870670801478
MS4A1,-2.829791506769865,1.0019243456651956,-1.6669955290624983,0.09722268527170541,0.48683236544187874,-4.401644128062346
GP9,-0.854468712321351,-4.905521434723682,-1.6670577061924123,0.09721030323234864,0.48683236544187874,-4.257124975009552
CD40LG,-1.3982482921369048,-0.4188371924239314,-1.6673635323540057,0.09714941908919963,0.48683236544187874,-4.336516797679246
MRAS,-0.7239405368174632,4.601188034515027,-1.6674157194783308,0.09713903270103791,0.48683236544187874,-4.877843888088689
TUBA1A,-0.6601815155310939,7.611983425227017,-1.668531575881158,0.09691716678272451,0.4868251690793937,-4.925380907287656
C3orf62,-0.48884556291004033,2.5876320898603486,-1.668914195785601,0.09684118453346019,0.4865827325616724,-4.559296967717614
ZNF667,-0.9091957984531562,1.0482190303491217,-1.669372648438871,0.09675020636387513,0.4863470558962133,-4.4013108101895755
FCHSD1,-0.47032201500998383,4.675310524345832,-1.6698420936128642,0.09665711820314132,0.48625730361797226,-4.882458564350811
GRAP2,-1.0532771086904829,0.9575215477312516,-1.6700871219823796,0.09660855924456067,0.4862465105945498,-4.394367408968844
ELMO1,-0.9011550762580001,4.376731301277173,-1.670286522169402,0.09656905725854847,0.4861866806102386,-4.84501128411556
FCN1,-1.7772659291301645,1.7799700345251155,-1.6708461077866221,0.09645827064888213,0.4860458823824324,-4.4597732526131235
SNCAIP,-1.191105102613959,2.025978042266378,-1.670854114456731,0.09645668623470868,0.4860458823824324,-4.485768263083455
MCART6,-1.2226553599609944,0.11957499474458365,-1.671171833287327,0.09639383082022239,0.4860458823824324,-4.350149400009464
CXCR5,-1.9284494386279465,0.31987146129975996,-1.6716632963752551,0.09629666806408481,0.48578771860638315,-4.357978368524557
ITGB7,-0.8963919939378413,3.3125111307800594,-1.6717249498223221,0.09628448469377984,0.48578771860638315,-4.668642518513354
ADHFE1,-0.9206509454154954,1.5067070608870097,-1.671842196736348,0.09626131890003191,0.48578771860638315,-4.432797869672466
STK4,-0.42857576835620836,5.666936786851125,-1.6720351245609475,0.09622320976313647,0.48578771860638315,-4.952410303653896
LAMC3,-1.3040069882557024,2.947332834178506,-1.672498466655501,0.09613173526797447,0.48578771860638315,-4.60711719153095
ZNF182,-0.3187276729383317,3.2097162304433886,-1.6726514172535776,0.09610155467390485,0.48578771860638315,-4.649688137776928
C17orf59,-0.4904128925749123,3.712136421969561,-1.6732558266348219,0.09598236589531554,0.48545404595028024,-4.735790139953382
FAM126A,-0.7861198013265724,4.250801060749013,-1.6736059896143727,0.09591336878168243,0.48524447435928186,-4.822116663295073
KIF26A,-1.0057740686599959,1.9798536124227648,-1.6745938163941876,0.09571894028112793,0.48468768688710817,-4.475124866519856
ATG4C,-0.4768379414292703,2.846874280375091,-1.6748644091075326,0.0956657365513679,0.48468768688710817,-4.58798413918795
KIAA0664P3,-0.6944070571140568,1.3696500389665704,-1.6751978905852423,0.09560020052106889,0.48468768688710817,-4.416472475641071
SLC5A8,-1.347297387814983,-4.291702630055818,-1.6759385335734152,0.09545477843029565,0.48468768688710817,-4.252650523294715
FOXN3,-0.4961049813716576,6.027711306374069,-1.6762160043228418,0.09540034423989599,0.4845985172208912,-4.954437739663883
PLEKHG2,-0.6200299508896778,5.248143960121453,-1.6762219885473075,0.09539917053134862,0.4845985172208912,-4.922846620770888
RNF19A,-0.46070126501638775,6.119010274117899,-1.6765774396011122,0.09532947548410282,0.4845985172208912,-4.95452532717209
ZNF490,-0.32607943345035784,3.120622761250868,-1.6765811372634907,0.09532875068126227,0.4845985172208912,-4.628753025216517
LUC7L,-0.5500394061569311,5.263587220003109,-1.6769527665315773,0.09525592790607708,0.4845639603335432,-4.922735926008189
HELQ,-0.2994648775944211,3.3320017369668475,-1.6772123497595575,0.09520508781384454,0.4844453109972679,-4.663476118508171
CMTM2,-1.0817041119862592,-1.2241148315619843,-1.67723177893546,0.0952012834376502,0.4844453109972679,-4.3027602937498814
C1orf213,-0.6922433987416572,0.9948266830254191,-1.6782134804983946,0.09500921877304873,0.4838681821574475,-4.3851193695530535
CCNL1,-0.4759411170047674,6.070185777218427,-1.6782297322128528,0.09500604184728323,0.4838681821574475,-4.951602158244316
PLD2,-0.3446504317669117,5.113560735205238,-1.6783601956823195,0.09498054163109099,0.4838681821574475,-4.909489049416999
C3orf58,-0.4670753616955512,4.423041469762411,-1.6784161847540813,0.09496959977706053,0.4838681821574475,-4.83824881112697
ATXN1,-0.5226028854625735,5.583067880395723,-1.6785594391860366,0.09494160842943578,0.4838681821574475,-4.938414227136425
ZNF879,-0.7071991935136344,1.0254858143992691,-1.6801667024677251,0.09462801215829075,0.4837458716779521,-4.384302006750018
TECTA,-0.9017757963202641,-1.129342457609571,-1.6802691264800178,0.09460805640889859,0.4837458716779521,-4.300772213854091
HOXD4,-0.9823655121187358,-1.4719480984240232,-1.6803037794284363,0.09460130558274522,0.4837458716779521,-4.293167063941114
SLC5A5,-1.6339774764466828,-2.3843345467063823,-1.6804580907408193,0.09457124854173733,0.4837458716779521,-4.27498083538989
CROCCL1,-0.6212256249013404,4.025886912809094,-1.6808495424346077,0.09449503547603195,0.4837458716779521,-4.776532310219712
BTNL9,-1.0215966078335779,2.511136602489275,-1.6809420576699352,0.09447703062204472,0.4837458716779521,-4.5306087998638604
RNF144A,-0.8057394566344049,5.127859684402258,-1.6817518850855289,0.09431954436090648,0.48372908529927655,-4.90515637222535
FAT3,-1.192893717204165,0.17081368883867018,-1.6819128513589536,0.09428826671497095,0.48372908529927655,-4.337212723496268
SCUBE1,-1.2615510960259582,-0.9568181259330604,-1.6830446870563676,0.09406857432664863,0.4835536699547374,-4.300975095199359
FBXO30,-0.4947344287531572,3.8001185683309733,-1.683247803405277,0.09402919271836699,0.4835536699547374,-4.735310627688649
TTC28,-0.5819113396620947,4.425222911468233,-1.6833040963913362,0.09401828060246356,0.4835536699547374,-4.830743145302748
C18orf10,-0.3937242513726362,5.218493036937546,-1.6844511404072795,0.09379615469012455,0.48314075467359063,-4.907584901969568
DYRK1A,-0.2969659094415098,6.016345864664561,-1.6846398237194535,0.09375965670376224,0.48309409304256307,-4.940743178680109
IL11RA,-0.6333767929085266,3.1399394226243538,-1.6851977580440982,0.09365179977214376,0.4826796214251648,-4.618598753177447
CCDC141,-1.5219524993093607,-0.31054155913901077,-1.6854780146951724,0.09359765990070758,0.48254184486437995,-4.314791331267381
C13orf31,-0.43536515985591606,3.7799070355593196,-1.6856963206015245,0.09355550519027778,0.4825298414662429,-4.727947510828357
SLC15A2,-1.1611036147767235,2.7636740962500896,-1.6867487371604104,0.09335249972160863,0.48195661714970545,-4.5573142262549
RCBTB2,-0.4852151983292883,4.122158073567299,-1.6868161785876166,0.09333950279311974,0.48195661714970545,-4.782067715520638
C9orf66,-0.9429273617647667,-0.9237987667605804,-1.6868967991039099,0.09332396798632328,0.48195661714970545,-4.296470831760494
KCNE1,-1.2684880677898447,-1.7588589702194195,-1.6887452401156935,0.09296836435065851,0.48070514618434473,-4.275801587642713
CXorf65,-1.2910324335255934,-2.9870097451912963,-1.6895396165167265,0.09281587922400014,0.4801987568668077,-4.252817317635916
ZNF781,-0.9643334083216315,0.0014312318002361274,-1.6896348818960638,0.09279760608641914,0.4801987568668077,-4.319687243628421
DMXL1,-0.513413189502371,4.982793338052043,-1.68992556677669,0.0927418669455168,0.4801987568668077,-4.880159411704794
LGALS9,-0.8522404670400023,7.001545218249377,-1.6904744598654018,0.09263668999789035,0.4798357058260834,-4.916155148130074
ATXN7L2,-0.5210524643003447,1.9560351323114014,-1.690760303749075,0.0925819558515745,0.47969332393255465,-4.448445976188049
RAB33A,-0.8668420892983679,0.3111395263718723,-1.6907984287735276,0.09257465754972206,0.47969332393255465,-4.330615138395947
LTA,-1.2604001773928455,-1.0893816332109807,-1.6908421989730706,0.09256627916209326,0.47969332393255465,-4.287223320046113
ZNF254,-0.5159522140632142,3.3079827478261654,-1.691837067618621,0.09237600925461022,0.4794728829412345,-4.63653355964958
KIAA0913,-0.291401628649286,6.293973502078927,-1.692248430857544,0.0922974280999026,0.4793476457601431,-4.929216449882248
CTNND2,-1.8313727251087386,2.0111772712059754,-1.6924586568258775,0.09225729033692075,0.4792805705729793,-4.4518870480089605
VNN2,-1.4018916560318266,3.2729191420439117,-1.6935248193553512,0.09205394893883867,0.4785065913838777,-4.627909870132649
PPIL4,-0.35877738714990404,4.629126393740371,-1.693663899086167,0.09202745006130521,0.4785065913838777,-4.8391727530244655
CROCC,-0.656047891325759,4.747598379220193,-1.6937241038976825,0.09201598114768861,0.4785065913838777,-4.851913606983867
TUBB2B,-1.0582826355487573,2.080674167063143,-1.6942935195852176,0.09190756567692726,0.4785065913838777,-4.456890486529676
ZNF592,-0.2931111263038675,5.869480639300292,-1.6945965159414849,0.09184991804171759,0.4785065913838777,-4.9222860651102325
MYOZ2,-0.8961592643378586,-3.293407282726413,-1.6946767772971048,0.09183465254393039,0.4785065913838777,-4.241449953118525
ERICH1,-0.39923391931314045,3.7711697737497225,-1.6956784145164534,0.09164431661096405,0.4779805027996414,-4.7106202656404275
CPNE2,-0.4651700596455468,4.765654392330483,-1.696196908966321,0.09154591541805686,0.4779805027996414,-4.849744849244515
SLC43A3,-0.7073344172241685,5.489075924204722,-1.6963743785040715,0.09151225447203676,0.4779805027996414,-4.905003969040331
GNPTAB,-0.39935060439629755,5.610052278343786,-1.696497008601087,0.09148900087509386,0.4779805027996414,-4.910642416450791
FLJ40852,-0.6486335068534824,-0.011799995355556297,-1.6970694474058763,0.0913805161343212,0.47785055420854045,-4.3087250743393
KCNA2,-1.1252115088782944,-3.530110232941696,-1.700254115793551,0.09077888118162242,0.47595383623693993,-4.230824966078025
ZSWIM7,-0.5541071333129337,3.5667172218687058,-1.7003611679094652,0.09075871325271981,0.47595383623693993,-4.667810985701288
TRAT1,-1.5518803484054362,-0.6111742572092865,-1.700754857716381,0.09068457587797597,0.4758845433405797,-4.284995906950589
PQLC1,-0.4081517742539189,5.547574574944962,-1.7009440654916255,0.09064896284765264,0.4758394871484116,-4.900575176398773
ANKRD49,-0.36111686229581075,3.7028601151848193,-1.7010531000200952,0.09062844532304326,0.4758394871484116,-4.6902951708109235
DDX5,-0.34365367750779185,9.00495942447295,-1.7024989379072584,0.09035673134592012,0.4753473359943493,-4.805728671085259
ENGASE,-0.7370802072003952,4.860036240765716,-1.7028468957198661,0.09029143894889065,0.47523798927777844,-4.848251870437515
ARHGEF15,-0.7991610498999338,3.482645359229882,-1.7030707754553591,0.090249449370252,0.4751590327789046,-4.64894822775645
NTN4,-0.8356502772143211,5.619761658755238,-1.703182711492075,0.0902284612407656,0.4751590327789046,-4.900198483013219
OAZ2,-0.3255190252820892,6.126851895785226,-1.703808013957888,0.09011128918082163,0.4748576346356018,-4.9104848699374735
LOC90246,-1.2151890706747936,-0.044824783409316046,-1.7039162452010355,0.09009102085114425,0.4748576346356018,-4.297841327164437
AGER,-0.950830638676045,1.5848540597076517,-1.7039821511708126,0.09007868053472744,0.4748576346356018,-4.392355884787551
WDTC1,-0.31612068997493825,6.332451958016136,-1.7056899298447723,0.08975939187588872,0.4739963567387213,-4.907118060222887
KIAA1586,-0.5206496743828422,2.171686320077041,-1.7060440384735511,0.08969330235526589,0.47393165704286055,-4.449616946043582
ASB14,-0.6248245436392967,-1.0315933069884058,-1.70672480901366,0.08956635683243992,0.47340296559349665,-4.266626778476846
MYH3,-0.9009385802672841,0.7039764679295292,-1.7071800461438646,0.08948154867570908,0.47338105348092974,-4.326108612368446
P704P,-0.7202144497385246,-0.2946699743931725,-1.7074189386521956,0.08943707041409371,0.47328796564789116,-4.284577812691348
ZC3H10,-0.37997214474632957,2.9794574315652715,-1.707680366620317,0.08938841695417972,0.47328796564789116,-4.557665802664936
NHLRC4,-0.7431837763913439,-0.13740745130446844,-1.70774798719553,0.08937583582033969,0.47328796564789116,-4.289183392242278
KCNQ5,-1.1817531099021386,-0.20470627230877533,-1.7078622709585232,0.08935457604399386,0.47328796564789116,-4.286783375187188
RABL2B,-0.36211453275618055,3.9047800462241047,-1.7081036082454575,0.08930969447224643,0.47328796564789116,-4.713374577318836
ZNF124,-0.595353649791885,1.2970895215206397,-1.708411307269062,0.0892524981370818,0.47328796564789116,-4.362214195030951
TMEM150C,-0.9596672996717506,2.0277919658875536,-1.7084265828397331,0.08924965942760303,0.47328796564789116,-4.429632514713204
EWSR1,-0.266578100004371,7.58413689784884,-1.7090797443835464,0.08912834884702818,0.47328796564789116,-4.861271592513908
SMCR8,-0.5138271920279989,5.0794163487427175,-1.7093860114039892,0.08907151253092349,0.47328796564789116,-4.856655659070342
CBFA2T3,-1.0947208530848132,2.7036573226475866,-1.709651097102411,0.08902234231734325,0.47328796564789116,-4.513241046249375
PIK3C3,-0.3479156511149517,4.237877151133761,-1.709803119378573,0.0889941539594123,0.47328796564789116,-4.762343613160009
KCNJ10,-1.2679069700579575,-1.626399555846255,-1.7102621265406193,0.08890908767068978,0.47319631122435435,-4.24915268885981
SLAMF6,-1.3687483870633885,2.4746630175880253,-1.7106669253825593,0.08883412245371812,0.47294029631695234,-4.4802675072685165
SIRPG,-1.3396273988424594,0.46059132079484955,-1.7111507220296334,0.08874459489868945,0.4726065752529723,-4.308261385452244
MAP3K7,-0.3441815833505677,4.760238616465502,-1.7112604164482854,0.08872430592107372,0.4726065752529723,-4.824778614918412
PLSCR3,-0.4194431568483248,5.29820084416614,-1.7114237510355141,0.08869410269139127,0.4726065752529723,-4.869235787737946
MYBL1,-0.8108377391357795,1.7628321495641133,-1.7114966084776413,0.08868063285629012,0.4726065752529723,-4.397646021826068
KCTD7,-0.4382901400546846,4.036099223763203,-1.7120938353275592,0.08857028059879367,0.4726065752529723,-4.728203778437863
CCDC50,-0.3717403838059017,6.499201699530633,-1.7130321896811391,0.08839712210950554,0.47218438466624835,-4.893263320855769
FAM116A,-0.28456967396143984,4.832601604627391,-1.7133195116481736,0.08834415642766283,0.4720446792307835,-4.828608253430335
DISC1,-0.5256678383645346,3.05620308406647,-1.7135663960722345,0.08829866571447727,0.4720446792307835,-4.56059217725233
CEP192,-0.4749099692055401,4.500374489434901,-1.7144587718079314,0.08813439608143221,0.47149625566991654,-4.79021003640885
TNIP1,-0.3675965975761315,7.792485006893831,-1.7147045055015595,0.08808920476839649,0.47146775922351536,-4.842688857979132
SLC26A11,-0.7244291736578896,3.541180843258277,-1.7150932033639334,0.08801776029553803,0.47146775922351536,-4.639935013277074
RIC3,-1.6059054505924066,1.3503485316006292,-1.715144953865643,0.08800825186746519,0.47146775922351536,-4.356288556434327
ZNF582,-0.9275442024976128,0.34197773199690495,-1.7153291375172641,0.0879744174826508,0.47146775922351536,-4.296925590994223
ZNF354A,-0.3453640660795543,3.2896186146069892,-1.7160216415395437,0.08784729968638293,0.47146775922351536,-4.595261657449675
TOP3B,-0.4662042790309968,4.007230794989536,-1.7160249550526918,0.08784669180871826,0.47146775922351536,-4.717309537244432
RELL2,-0.7715473389483389,1.8131437755190758,-1.7161371518706285,0.0878261108579158,0.47146775922351536,-4.395580977838225
CERKL,-0.8849897166371141,2.2423860560888946,-1.71656523208446,0.08774762149349635,0.47146775922351536,-4.441929979980015
DNAH1,-0.794199565034456,3.3535272172217203,-1.716700420619297,0.08772284625986837,0.47146775922351536,-4.6050496491584525
WASF2,-0.40346918254801345,7.22945797327147,-1.7169681432574075,0.08767379904329693,0.47146775922351536,-4.863887579994043
MAP7D3,-0.7810840556255894,2.957781876041567,-1.718885519754278,0.08732318408018544,0.47102558930791455,-4.5366912460651605
CTSS,-0.8909626840006624,7.463972361058987,-1.7190386522199035,0.0872952312572812,0.47102558930791455,-4.850337205284046
BLNK,-1.1347138047655712,3.7597390899179044,-1.7191702630001977,0.0872712128233305,0.47102558930791455,-4.671080040499234
CMAH,-0.8282157519283282,3.1121723741497145,-1.7193756784543728,0.08723373608026666,0.47102558930791455,-4.560460885640193
MSC,-0.8323566804243283,4.038544363329724,-1.7201283723310954,0.08709652374991904,0.47102558930791455,-4.7156009936589385
CD7,-1.0353815114879525,2.5347961302466446,-1.7201510729434197,0.08709238827150786,0.47102558930791455,-4.473573042583501
CBL,-0.5024334450140504,5.117943096216731,-1.7207582162580102,0.08698184136149269,0.47102558930791455,-4.841067839288783
KCNJ2,-0.8769066357743935,1.9427688726804957,-1.7215059394085954,0.08684585502088712,0.4707537326039836,-4.400633249088054
ITPR1,-0.8545404365944744,4.581398738096056,-1.7219362810497418,0.08676766846280831,0.47067265317136453,-4.787764577976277
ZNF665,-0.8544730593604238,-0.2807415066504332,-1.7223989840036162,0.08668366627535219,0.47066251573700724,-4.263811293429265
C5orf56,-0.5113753141844812,2.079632453337269,-1.722470330592173,0.08667071943163848,0.47066251573700724,-4.413989405142026
LOC100129726,-0.8909691974936662,-1.8460914614146986,-1.722725755097054,0.08662438196131696,0.47066251573700724,-4.227772169951817
SPATA13,-0.9674577371733362,4.110072523641989,-1.7234679109384525,0.08648985924618409,0.47041719551693456,-4.7212574022330696
UNK,-0.41596095534928246,4.826315918695098,-1.7237513204254826,0.08643853351426074,0.47041719551693456,-4.810934828638981
PPIEL,-0.972259153672363,1.1610588867459826,-1.7241065917502254,0.08637422856672552,0.470224077967152,-4.329202173866743
CYTSB,-0.5480177259458339,5.056957311700477,-1.725068525539048,0.0862003117895622,0.470224077967152,-4.8291801635514755
WIPF3,-1.1309856662381759,-0.17153370193891163,-1.72518673639361,0.0861789590626117,0.470224077967152,-4.263274927110151
UBASH3B,-0.9863209715456254,4.044138605810414,-1.7253071297074702,0.08615721654048736,0.470224077967152,-4.708079884062302
FAM55C,-0.759401637389475,3.8180458005144646,-1.7262029925168254,0.08599556779065808,0.4699812473736843,-4.66970019622063
ST3GAL5,-0.6251529178857913,3.8970015478226863,-1.7266874126050982,0.08590826239023629,0.4698666876801802,-4.682101358513428
SFRS5,-0.40175342973288686,7.4720349683206555,-1.7268506015623417,0.08587886765862753,0.46985187818452334,-4.837136694548328
C6orf114,-0.7924368546707173,-0.8950730384300509,-1.7271324609248222,0.08582811648533265,0.4697898851029105,-4.241220650299418
TRIB2,-0.6929266933573093,6.022536096578383,-1.727826778310745,0.08570320296597048,0.46976668475058414,-4.870284283842619
HSF2,-0.41533828331472833,3.2314422071277,-1.7279106417447587,0.0856881252625252,0.46976668475058414,-4.566552490137179
FAM129C,-2.3368613092999193,-1.3386337804034993,-1.7282539359301885,0.08562642735503419,0.46976668475058414,-4.230098995879669
UCP3,-0.731500291990477,-0.36389004388935897,-1.7295492517072242,0.08539395504662402,0.46924031602711064,-4.251169137227963
KDM4B,-0.42705820301771347,5.334358405819607,-1.7302088523550567,0.08527577332517812,0.4688835931177658,-4.840713480465155
RORA,-0.7867067990657954,4.4685192346859886,-1.7315776246598202,0.08503095354826665,0.46812225396209584,-4.758204450732569
CLK1,-0.5102160943447958,6.454465599287521,-1.7318216205155195,0.08498737248126563,0.46802867685491484,-4.862949264340185
ANKFY1,-0.3514637825210336,5.873103082156169,-1.731834822043844,0.08498501502340813,0.46802867685491484,-4.861316671071178
MEG3,-1.248566847669648,4.006714135068479,-1.7320589952526733,0.08494499151795935,0.46802867685491484,-4.691206288074779
TBXAS1,-0.8832070561064587,4.756352945455298,-1.7321300846652274,0.08493230254471701,0.46802867685491484,-4.790211179501155
SNORD17,-1.2221166859752783,-3.1786782903192643,-1.732294719962284,0.08490292220611292,0.46802867685491484,-4.193073083694114
TCF4,-0.7755367360601415,5.9716382140521125,-1.7323213168105276,0.08489817658721555,0.46802867685491484,-4.8622284228842965
S1PR1,-0.876713422745155,4.8015540730251525,-1.732653655169868,0.08483889639776693,0.46802867685491484,-4.793887010722319
CLEC4F,-1.4164702332941215,-1.241732699722101,-1.7328062436297391,0.08481169004572998,0.46802867685491484,-4.225741855750173
KLHL36,-0.3953990880481406,3.874865088283739,-1.7340273399910928,0.0845942261267192,0.46747204808129883,-4.666528395834071
ATP11C,-0.6225069183646355,4.166991270856415,-1.7340304052962439,0.0845936808021918,0.46747204808129883,-4.712616228148039
ACRBP,-0.8431610490500505,0.8669993097502847,-1.7351815866819502,0.08438908575564213,0.4667779590995399,-4.294265578421713
CRIP3,-1.4560793612432115,-1.7368777319105457,-1.7356421062026588,0.08430735251876922,0.46647242251585513,-4.211979076440938
VHL,-0.4015065652673524,4.863752719032223,-1.7356553665694343,0.08430500001915901,0.46647242251585513,-4.79489397377499
RUFY3,-0.45778872106448176,5.029246345404377,-1.7356566886526228,0.08430476547351609,0.46647242251585513,-4.809443354734477
TOP2B,-0.3028112029288126,6.983783332175907,-1.7360061331303176,0.08424279055094544,0.46647242251585513,-4.842247392427556
SCPEP1,-0.6291748288405445,5.909008747293142,-1.73624985154373,0.08419958844011048,0.46646254061566556,-4.854725174062095
GTF2A1L,-1.6397084813197886,-1.898323508903702,-1.736868908509907,0.08408993419086881,0.4662948759558198,-4.207287110824609
CDK3,-0.8098094440927253,2.9538110743040376,-1.737107053699198,0.0840477823187061,0.46620833506715176,-4.507246616806752
CD69,-1.3765236506653746,2.4797727934924967,-1.7377793603972258,0.08392887659082243,0.465998213007001,-4.438810620843216
KIAA1468,-0.3981957669178575,4.691189273341233,-1.7384208609117144,0.08381554735752159,0.4658305628399809,-4.7730590755660565
LOC440896,-1.0918037379918024,-4.118281223126608,-1.739143928514989,0.08368795803905062,0.46553244525609005,-4.172517724111695
MTMR4,-0.40433953365556974,5.071170052193769,-1.7391501855167915,0.08368685464848817,0.46553244525609005,-4.8070609884998685
FLVCR2,-0.9324457846303389,2.755637162862265,-1.7399873519663178,0.08353933165061969,0.465293727630753,-4.473131882864463
COLQ,-0.7652489508333704,1.4232213126515691,-1.7401630277934312,0.08350840154454527,0.4652686448079949,-4.324541339705809
CCDC82,-0.3555160469707035,4.534283646552364,-1.7401657919959321,0.08350791494402952,0.4652686448079949,-4.752232869978214
IDO2,-1.2124040325265317,-2.746882014749907,-1.7405010975223907,0.08344890610608946,0.4652316152323657,-4.1881892617367065
CD1C,-1.6517614468013075,1.6205286199976143,-1.7406532504068617,0.08342214067049078,0.4652316152323657,-4.340369242047228
MTMR14,-0.3714691129817673,5.357275308788503,-1.7406757347520332,0.08341818601114025,0.4652316152323657,-4.824794760651063
DTNA,-1.1426440872075703,2.5869710440715012,-1.7412168682374238,0.08332305491015257,0.4652316152323657,-4.447646399303987
HNRNPH3,-0.22121981367982624,6.695611224409708,-1.7414262337309665,0.08328627229926228,0.4652087912756382,-4.8423309380336645
SEC31B,-1.0551387705809807,2.5307372996542226,-1.7415056152270822,0.08327232953994676,0.4652087912756382,-4.439666032986379
ANKLE1,-0.9713296821700984,-1.281163059211493,-1.7415242938884838,0.08326904905142928,0.4652087912756382,-4.212696387349341
HAUS1,-0.35676638830375706,3.4168379445162755,-1.7434125325042331,0.08293796647599914,0.4638524783255761,-4.573004263561669
DPPA4,-1.1607033927136632,-3.947329965191148,-1.7435498570707915,0.08291393008272477,0.4638524783255761,-4.168510666267122
CORO2B,-0.9777099533459235,2.3226256272741077,-1.74414940302534,0.08280905613767738,0.4638524783255761,-4.40896784221874
DNMT3A,-0.33857454586318614,4.5217269365939785,-1.7456682710008506,0.08254385731465197,0.46297137683394796,-4.741627529556801
PIKFYVE,-0.5343981970575022,4.958102045434809,-1.7461120085397006,0.08246651058017782,0.46297137683394796,-4.786007375103165
IL4R,-0.644177279855703,6.869054790855072,-1.7462999927103209,0.08243376141731341,0.46295238607052935,-4.8291178781598925
CEMP1,-0.59482538482614,3.1966073972653355,-1.7463150344824545,0.08243114141432592,0.46295238607052935,-4.531276551716707
CCDC160,-1.252756073908758,-1.7488433580930591,-1.7473701851553347,0.08224752314812997,0.46295238607052935,-4.1954216111494045
FAM160B1,-0.37125247376141335,4.789843087085413,-1.747546998444056,0.08221678667604079,0.46295238607052935,-4.768060477567077
UGT3A2,-1.0989239934005859,-3.3383188690361014,-1.7477810057115608,0.08217612228408955,0.46295238607052935,-4.170070705488922
VAV1,-1.1288293460711332,3.824943510530788,-1.7478304828642883,0.08216752654481974,0.46295238607052935,-4.635653942310224
MED23,-0.4565420479711042,4.741777092532481,-1.7484552944545226,0.0820590403416285,0.46295238607052935,-4.761723640109084
INCA1,-0.5768218703613011,-0.32049251424373776,-1.7486203055899079,0.08203040897180092,0.46295238607052935,-4.225113502235164
ZNF319,-0.33217980508413447,3.8966647126813516,-1.7486381701566382,0.08202730974977761,0.46295238607052935,-4.646227783479605
PRPF4B,-0.3578176586468409,6.012285542911131,-1.748935419670197,0.08197575567211823,0.46295238607052935,-4.835057508057877
ZFP90,-0.30356819585917805,4.640323963083714,-1.749052078861182,0.08195552988770635,0.46295238607052935,-4.749849898060573
C15orf51,-1.1264401031486477,-1.733383759665499,-1.7494397604387633,0.08188834491547094,0.46295238607052935,-4.192813650315838
NOD2,-1.1576556800595847,2.0980214571243816,-1.7496041890983112,0.08185986313886033,0.46295238607052935,-4.374191622750431
ZNF493,-0.6619477396632476,2.5200714989130057,-1.7502609159714249,0.08174618791550067,0.46295238607052935,-4.424467944392937
EPM2A,-0.6323225353290445,2.1491540231286574,-1.7512142161628905,0.08158140751218962,0.4625386664756777,-4.37744388013293
PABPC1L2B,-1.1471088015584048,-4.63961520037331,-1.751382642370912,0.08155232286937857,0.4625386664756777,-4.1513014542289675
APOBEC3A,-1.1483594549496419,-0.5525405182281743,-1.751845133963987,0.08147250123391953,0.4625386664756777,-4.214226790031079
PNMAL2,-0.7595699699931879,2.3772916245744655,-1.7519996520125194,0.08144584714230897,0.4625386664756777,-4.403417755704657
PAN3,-0.3669264474767031,5.496665852147949,-1.7526330808139228,0.08133665634621443,0.4622379508171244,-4.812692006924525
TMEM206,-0.37415359048491226,2.929403923847082,-1.7528459307265634,0.08129999206200025,0.46217877308478417,-4.478383243282131
CCDC62,-0.864066845318034,-2.3399503049554373,-1.7528695074039147,0.08129593171317129,0.46217877308478417,-4.177548143965322
IDH2,-0.5571674362059618,6.3764625173800376,-1.7532527472623234,0.08122995384340367,0.46217877308478417,-4.828075478235306
ECHDC3,-1.3052554574192898,2.0834384534477692,-1.754100761153224,0.08108411707380775,0.4616969486421278,-4.365572432749829
RBP7,-1.0697617935817583,1.7530448995656376,-1.7542727883641753,0.08105455893903703,0.4616969486421278,-4.3316256709836
SIN3B,-0.366798490960373,5.7660847275467955,-1.7544741796935157,0.08101996659575447,0.4616969486421278,-4.820792766792117
TRDMT1,-0.47681368436636773,1.8591923848162668,-1.7549735522616945,0.08093424309624635,0.4616969486421278,-4.340779045077028
